"replicate","focal_value","reference_value","complete_pair","difference","architecture","metric","comparison_id","orientation","interpretation_level"
5,0.719828944940829,0.719920139163438,TRUE,-9.11942226088369e-05,"sparse_mixture","pip_auroc","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.719920139163438,0.696776310587491,TRUE,0.0231438285759469,"sparse_mixture","pip_auroc","full_csr_minus_bed","full_csr minus bed",4
5,0.750402466988219,0.719828944940829,TRUE,0.0305735220473894,"sparse_mixture","pip_auroc","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.7515192008645,0.750402466988219,TRUE,0.00111673387628164,"sparse_mixture","pip_auroc","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.804013072929021,0.819952030784639,TRUE,-0.0159389578556179,"sparse_homogeneous","pip_auroc","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.808315806120029,0.804013072929021,TRUE,0.00430273319100716,"sparse_homogeneous","pip_auroc","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.810864763712079,0.804013072929021,TRUE,0.00685169078305792,"sparse_homogeneous","pip_auroc","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.810864763712079,0.808315806120029,TRUE,0.00254895759205076,"sparse_homogeneous","pip_auroc","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.810864763712079,0.82121399014259,TRUE,-0.0103492264305105,"sparse_homogeneous","pip_auroc","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.819952030784639,0.82121399014259,TRUE,-0.00126195935795048,"sparse_homogeneous","pip_auroc","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.82121399014259,0.839362958277325,TRUE,-0.0181489681347355,"sparse_homogeneous","pip_auroc","full_csr_minus_bed","full_csr minus bed",4
5,0.907414920621735,0.951980695114256,TRUE,-0.0445657744925211,"sparse_mixture","genetic_value_reconstruction_correlation","full_csr_minus_bed","full_csr minus bed",4
5,0.910160475344706,0.951894532415606,TRUE,-0.0417340570708997,"sparse_mixture","marker_effect_correlation","full_csr_minus_bed","full_csr minus bed",4
5,0.910744690459358,0.91127104810044,TRUE,-0.00052635764108222,"sparse_mixture","genetic_value_reconstruction_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.911270044383221,0.910744690459358,TRUE,0.000525353923863547,"sparse_mixture","genetic_value_reconstruction_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.91127104810044,0.907414920621735,TRUE,0.00385612747870512,"sparse_mixture","genetic_value_reconstruction_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.912057239901984,0.952764082729417,TRUE,-0.0407068428274334,"sparse_mixture","genetic_value_correlation","full_csr_minus_bed","full_csr minus bed",4
5,0.913649630778993,0.907414920621735,TRUE,0.00623471015725785,"sparse_mixture","genetic_value_reconstruction_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.913649630778993,0.910744690459358,TRUE,0.00290494031963495,"sparse_mixture","genetic_value_reconstruction_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.913649630778993,0.911270044383221,TRUE,0.0023795863957714,"sparse_mixture","genetic_value_reconstruction_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.91417959351802,0.914709017220447,TRUE,-0.00052942370242659,"sparse_mixture","marker_effect_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.914673760440754,0.91417959351802,TRUE,0.000494166922733963,"sparse_mixture","marker_effect_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.914709017220447,0.910160475344706,TRUE,0.00454854187574083,"sparse_mixture","marker_effect_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.915508267379968,0.916048315532007,TRUE,-0.000540048152039008,"sparse_mixture","genetic_value_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.916048315532007,0.912057239901984,TRUE,0.00399107563002343,"sparse_mixture","genetic_value_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.91612100340909,0.915508267379968,TRUE,0.000612736029121375,"sparse_mixture","genetic_value_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.917772402048664,0.910160475344706,TRUE,0.00761192670395794,"sparse_mixture","marker_effect_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.917772402048664,0.91417959351802,TRUE,0.0035928085306437,"sparse_mixture","marker_effect_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.917772402048664,0.914673760440754,TRUE,0.00309864160790974,"sparse_mixture","marker_effect_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.919526838400483,0.912057239901984,TRUE,0.00746959849849915,"sparse_mixture","genetic_value_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.919526838400483,0.915508267379968,TRUE,0.00401857102051473,"sparse_mixture","genetic_value_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.919526838400483,0.91612100340909,TRUE,0.00340583499139335,"sparse_mixture","genetic_value_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.942890874932514,0.942975886368156,TRUE,-8.50114356425458e-05,"sparse_homogeneous","genetic_value_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.942926269053556,0.942890874932514,TRUE,3.53941210421427e-05,"sparse_homogeneous","genetic_value_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.942975886368156,0.94387240805526,TRUE,-0.000896521687103968,"sparse_homogeneous","genetic_value_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.943513092799153,0.943774620640475,TRUE,-0.000261527841322495,"sparse_homogeneous","marker_effect_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.943595967047004,0.943513092799153,TRUE,8.28742478515831e-05,"sparse_homogeneous","marker_effect_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.943774620640475,0.944420636101383,TRUE,-0.000646015460908256,"sparse_homogeneous","marker_effect_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.94387240805526,0.946623159839359,TRUE,-0.00275075178409889,"sparse_homogeneous","genetic_value_correlation","full_csr_minus_bed","full_csr minus bed",4
5,0.944289225391896,0.942890874932514,TRUE,0.00139835045938252,"sparse_homogeneous","genetic_value_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.944289225391896,0.942926269053556,TRUE,0.00136295633834038,"sparse_homogeneous","genetic_value_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.944289225391896,0.94387240805526,TRUE,0.000416817336636011,"sparse_homogeneous","genetic_value_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.944420636101383,0.948337066977143,TRUE,-0.00391643087575921,"sparse_homogeneous","marker_effect_correlation","full_csr_minus_bed","full_csr minus bed",4
5,0.944980361522725,0.943513092799153,TRUE,0.00146726872357239,"sparse_homogeneous","marker_effect_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.944980361522725,0.943595967047004,TRUE,0.00138439447572081,"sparse_homogeneous","marker_effect_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.944980361522725,0.944420636101383,TRUE,0.000559725421341639,"sparse_homogeneous","marker_effect_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.945308453672409,0.945617907344623,TRUE,-0.000309453672214244,"sparse_homogeneous","prediction_regression_slope","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.945617907344623,0.946939989710652,TRUE,-0.00132208236602882,"sparse_homogeneous","prediction_regression_slope","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.946639511097621,0.946830411255691,TRUE,-0.000190900158069995,"sparse_homogeneous","genetic_value_reconstruction_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.946764448964699,0.946639511097621,TRUE,0.000124937867077457,"sparse_homogeneous","genetic_value_reconstruction_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.946830411255691,0.947401676842408,TRUE,-0.000571265586717273,"sparse_homogeneous","genetic_value_reconstruction_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.946939989710652,0.950749528022,TRUE,-0.00380953831134789,"sparse_homogeneous","prediction_regression_slope","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.947401676842408,0.94962156974903,TRUE,-0.00221989290662172,"sparse_homogeneous","genetic_value_reconstruction_correlation","full_csr_minus_bed","full_csr minus bed",4
5,0.947904631530299,0.946639511097621,TRUE,0.00126512043267746,"sparse_homogeneous","genetic_value_reconstruction_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.947904631530299,0.946764448964699,TRUE,0.0011401825656,"sparse_homogeneous","genetic_value_reconstruction_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.947904631530299,0.947401676842408,TRUE,0.000502954687890189,"sparse_homogeneous","genetic_value_reconstruction_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.950749528022,0.972843460314393,TRUE,-0.0220939322923929,"sparse_homogeneous","prediction_regression_slope","full_csr_minus_bed","full_csr minus bed",4
5,0.952143699061676,0.952382025766833,TRUE,-0.000238326705157332,"sparse_homogeneous","causal_marker_effect_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.952143699061676,0.952415539159163,TRUE,-0.00027184009748793,"sparse_homogeneous","causal_marker_effect_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.952143699061676,0.952829936742382,TRUE,-0.000686237680706969,"sparse_homogeneous","causal_marker_effect_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.952382025766833,0.952594511214216,TRUE,-0.000212485447382837,"sparse_homogeneous","causal_marker_effect_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.952415539159163,0.952382025766833,TRUE,3.35133923305975e-05,"sparse_homogeneous","causal_marker_effect_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.952594511214216,0.952829936742382,TRUE,-0.000235425528166799,"sparse_homogeneous","causal_marker_effect_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.952829936742382,0.947960810248576,TRUE,0.00486912649380689,"sparse_homogeneous","causal_marker_effect_correlation","full_csr_minus_bed","full_csr minus bed",4
5,0.955191164870078,0.945308453672409,TRUE,0.00988271119766915,"sparse_homogeneous","prediction_regression_slope","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.955191164870078,0.945617907344623,TRUE,0.0095732575254549,"sparse_homogeneous","prediction_regression_slope","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.955191164870078,0.950749528022,TRUE,0.00444163684807819,"sparse_homogeneous","prediction_regression_slope","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.957061004538871,0.954653723219274,TRUE,0.00240728131959767,"sparse_mixture","causal_marker_effect_correlation","full_csr_minus_bed","full_csr minus bed",4
5,0.957590760129472,0.9577378863665,TRUE,-0.000147126237028061,"sparse_mixture","causal_marker_effect_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.957720606626561,0.957061004538871,TRUE,0.000659602087690114,"sparse_mixture","causal_marker_effect_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.957720606626561,0.957590760129472,TRUE,0.000129846497089137,"sparse_mixture","causal_marker_effect_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.957720606626561,0.957943318672179,TRUE,-0.000222712045617635,"sparse_mixture","causal_marker_effect_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.9577378863665,0.957061004538871,TRUE,0.000676881827629039,"sparse_mixture","causal_marker_effect_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.957943318672179,0.957590760129472,TRUE,0.000352558542706771,"sparse_mixture","causal_marker_effect_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,1.01172526095481,1.01216243159405,TRUE,-0.000437170639243867,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,1.01172526095481,1.01278982101379,TRUE,-0.00106456005898603,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,1.01172526095481,1.01281434337439,TRUE,-0.00108908241958838,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,1.01216243159405,1.01231710591331,TRUE,-0.000154674319257087,"sparse_homogeneous","phenotype_prediction_rmse","full_csr_minus_bed","full_csr minus bed",4
5,1.01278982101379,1.01281434337439,TRUE,-2.45223606023526e-05,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,1.01281434337439,1.01292553025115,TRUE,-0.000111186876755154,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,1.01292553025115,1.01216243159405,TRUE,0.00076309865709967,"sparse_homogeneous","phenotype_prediction_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
5,1.03087200740646,1.11246009369157,TRUE,-0.0815880862851068,"sparse_mixture","prediction_regression_slope","full_csr_minus_bed","full_csr minus bed",4
5,1.03399229151381,1.03703022919655,TRUE,-0.0030379376827423,"sparse_mixture","phenotype_prediction_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
5,1.03402980182702,1.03418978168758,TRUE,-0.000159979860555604,"sparse_mixture","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,1.03402980182702,1.03421263274451,TRUE,-0.000182830917480725,"sparse_mixture","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,1.03402980182702,1.03703022919655,TRUE,-0.00300042736952433,"sparse_mixture","phenotype_prediction_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,1.03418978168758,1.03421263274451,TRUE,-2.28510569251217e-05,"sparse_mixture","phenotype_prediction_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,1.03421263274451,1.03399229151381,TRUE,0.000220341230698695,"sparse_mixture","phenotype_prediction_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,1.03703022919655,1.03130494475802,TRUE,0.00572528443853293,"sparse_mixture","phenotype_prediction_rmse","full_csr_minus_bed","full_csr minus bed",4
5,1.04640582350965,1.04722595635541,TRUE,-0.000820132845760657,"sparse_mixture","prediction_regression_slope","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,1.04646067439968,1.03087200740646,TRUE,0.0155886669932186,"sparse_mixture","prediction_regression_slope","block_csr_minus_full_csr","block_csr minus full_csr",2
5,1.04722595635541,1.04646067439968,TRUE,0.00076528195573311,"sparse_mixture","prediction_regression_slope","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,1.05488970694887,1.03087200740646,TRUE,0.0240176995424128,"sparse_mixture","prediction_regression_slope","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,1.05488970694887,1.04640582350965,TRUE,0.0084838834392218,"sparse_mixture","prediction_regression_slope","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,1.05488970694887,1.04722595635541,TRUE,0.00766375059346114,"sparse_mixture","prediction_regression_slope","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,16,18,TRUE,-2,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,16,18,TRUE,-2,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,16,19,TRUE,-3,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,18,18,TRUE,0,"sparse_mixture","high_pip_marker_count","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,18,18,TRUE,0,"sparse_mixture","high_pip_marker_count","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,18,19,TRUE,-1,"sparse_mixture","high_pip_marker_count","block_csr_minus_full_csr","block_csr minus full_csr",2
5,19,9,TRUE,10,"sparse_mixture","high_pip_marker_count","full_csr_minus_bed","full_csr minus bed",4
5,23,24,TRUE,-1,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,23,24,TRUE,-1,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,23,24,TRUE,-1,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
